"Image.Id","Period","Game.Clock","Player.or.Puck","Team","Player.Id","Rink.Location.X..Feet.","Rink.Location.Y..Feet.","Rink.Location.Z..Feet.","Goal.Score"
"2024-11-15 Team D @ Team C_063413",1,"19:58","Player","Away","27",8.3699495,-0.73363165,1,NA
"2024-11-15 Team D @ Team C_063414",1,"19:58","Player","Away","27",8.418537,-0.6458105,1,NA
"2024-11-15 Team D @ Team C_063414",1,"19:58","Player","Away","27",8.4554535,-0.565312875,1,NA
"2024-11-15 Team D @ Team C_063414",1,"19:58","Player","Away","27",8.49237,-0.48481525,1,NA
"2024-11-15 Team D @ Team C_063414",1,"19:58","Player","Away","27",8.5292865,-0.404317625,1,NA
"2024-11-15 Team D @ Team C_063415",1,"19:58","Player","Away","27",8.566203,-0.32382,1,NA
"2024-11-15 Team D @ Team C_063415",1,"19:58","Player","Away","27",8.577089,-0.156055975,1,NA
"2024-11-15 Team D @ Team C_063415",1,"19:58","Player","Away","27",8.587975,0.01170805,1,NA
"2024-11-15 Team D @ Team C_063415",1,"19:58","Player","Away","27",8.598861,0.179472075,1,NA
"2024-11-15 Team D @ Team C_063416",1,"19:58","Player","Away","27",8.609747,0.3472361,1,NA
"2024-11-15 Team D @ Team C_063416",1,"19:58","Player","Away","27",8.587248,0.540534575,1,NA
"2024-11-15 Team D @ Team C_063416",1,"19:58","Player","Away","27",8.564749,0.73383305,1,NA
"2024-11-15 Team D @ Team C_063416",1,"19:58","Player","Away","27",8.54225,0.927131525,1,NA
"2024-11-15 Team D @ Team C_063417",1,"19:58","Player","Away","27",8.519751,1.12043,1,NA
"2024-11-15 Team D @ Team C_063417",1,"19:58","Player","Away","27",8.4852265,1.26662475,1,NA
"2024-11-15 Team D @ Team C_063417",1,"19:58","Player","Away","27",8.450702,1.4128195,1,NA
"2024-11-15 Team D @ Team C_063417",1,"19:58","Player","Away","27",8.4161775,1.55901425,1,NA
"2024-11-15 Team D @ Team C_063418",1,"19:58","Player","Away","27",8.381653,1.705209,1,NA
"2024-11-15 Team D @ Team C_063418",1,"19:58","Player","Away","27",8.3344135,1.843356,1,NA
"2024-11-15 Team D @ Team C_063418",1,"19:58","Player","Away","27",8.287174,1.981503,1,NA
"2024-11-15 Team D @ Team C_063418",1,"19:58","Player","Away","27",8.2399345,2.11965,1,NA
"2024-11-15 Team D @ Team C_063419",1,"19:58","Player","Away","27",8.192695,2.257797,1,NA
"2024-11-15 Team D @ Team C_063419",1,"19:58","Player","Away","27",8.14726475,2.37414275,1,NA
"2024-11-15 Team D @ Team C_063419",1,"19:58","Player","Away","27",8.1018345,2.4904885,1,NA
"2024-11-15 Team D @ Team C_063419",1,"19:58","Player","Away","27",8.05640425,2.60683425,1,NA
"2024-11-15 Team D @ Team C_063420",1,"19:58","Player","Away","27",8.010974,2.72318,1,NA
"2024-11-15 Team D @ Team C_063420",1,"19:58","Player","Away","27",7.9661305,2.83069175,1,NA
"2024-11-15 Team D @ Team C_063420",1,"19:58","Player","Away","27",7.921287,2.9382035,1,NA
"2024-11-15 Team D @ Team C_063420",1,"19:58","Player","Away","27",7.8764435,3.04571525,1,NA
"2024-11-15 Team D @ Team C_063421",1,"19:58","Player","Away","27",7.8316,3.153227,1,NA
"2024-11-15 Team D @ Team C_063421",1,"19:58","Player","Away","27",7.8052345,3.28215225,1,NA
"2024-11-15 Team D @ Team C_063421",1,"19:58","Player","Away","27",7.778869,3.4110775,1,NA
"2024-11-15 Team D @ Team C_063421",1,"19:58","Player","Away","27",7.7525035,3.54000275,1,NA
"2024-11-15 Team D @ Team C_063422",1,"19:58","Player","Away","27",7.726138,3.668928,1,NA
"2024-11-15 Team D @ Team C_063422",1,"19:58","Player","Away","27",7.69891025,3.7754655,1,NA
"2024-11-15 Team D @ Team C_063422",1,"19:58","Player","Away","27",7.6716825,3.882003,1,NA
"2024-11-15 Team D @ Team C_063422",1,"19:58","Player","Away","27",7.64445475,3.9885405,1,NA
"2024-11-15 Team D @ Team C_063423",1,"19:58","Player","Away","27",7.617227,4.095078,1,NA
"2024-11-15 Team D @ Team C_063423",1,"19:58","Player","Away","27",7.58504575,4.22335675,1,NA
"2024-11-15 Team D @ Team C_063423",1,"19:58","Player","Away","27",7.5528645,4.3516355,1,NA
"2024-11-15 Team D @ Team C_063423",1,"19:58","Player","Away","27",7.52068325,4.47991425,1,NA
"2024-11-15 Team D @ Team C_063424",1,"19:58","Player","Away","27",7.488502,4.608193,1,NA
"2024-11-15 Team D @ Team C_063424",1,"19:58","Player","Away","27",7.4655845,4.81286275,1,NA
"2024-11-15 Team D @ Team C_063424",1,"19:58","Player","Away","27",7.442667,5.0175325,1,NA
"2024-11-15 Team D @ Team C_063424",1,"19:58","Player","Away","27",7.4197495,5.22220225,1,NA
"2024-11-15 Team D @ Team C_063425",1,"19:58","Player","Away","27",7.396832,5.426872,1,NA
"2024-11-15 Team D @ Team C_063425",1,"19:58","Player","Away","27",7.39422575,5.58149325,1,NA
"2024-11-15 Team D @ Team C_063425",1,"19:58","Player","Away","27",7.3916195,5.7361145,1,NA
"2024-11-15 Team D @ Team C_063425",1,"19:58","Player","Away","27",7.38901325,5.89073575,1,NA
"2024-11-15 Team D @ Team C_063426",1,"19:58","Player","Away","27",7.386407,6.045357,1,NA
"2024-11-15 Team D @ Team C_063426",1,"19:58","Player","Away","27",7.39017225,6.1750415,1,NA
"2024-11-15 Team D @ Team C_063426",1,"19:58","Player","Away","27",7.3939375,6.304726,1,NA
"2024-11-15 Team D @ Team C_063426",1,"19:58","Player","Away","27",7.39770275,6.4344105,1,NA
"2024-11-15 Team D @ Team C_063427",1,"19:58","Player","Away","27",7.401468,6.564095,1,NA
"2024-11-15 Team D @ Team C_063427",1,"19:58","Player","Away","27",7.41146225,6.6880205,1,NA
"2024-11-15 Team D @ Team C_063427",1,"19:58","Player","Away","27",7.4214565,6.811946,1,NA
"2024-11-15 Team D @ Team C_063427",1,"19:58","Player","Away","27",7.43145075,6.9358715,1,NA
"2024-11-15 Team D @ Team C_063428",1,"19:58","Player","Away","27",7.441445,7.059797,1,NA
"2024-11-15 Team D @ Team C_063428",1,"19:58","Player","Away","27",7.42145175,7.18032875,1,NA
"2024-11-15 Team D @ Team C_063428",1,"19:58","Player","Away","27",7.4014585,7.3008605,1,NA
"2024-11-15 Team D @ Team C_063428",1,"19:58","Player","Away","27",7.38146525,7.42139225,1,NA
"2024-11-15 Team D @ Team C_063429",1,"19:58","Player","Away","27",7.361472,7.541924,1,NA
"2024-11-15 Team D @ Team C_063429",1,"19:58","Player","Away","27",7.3235295,7.651674,1,NA
"2024-11-15 Team D @ Team C_063429",1,"19:58","Player","Away","27",7.285587,7.761424,1,NA
"2024-11-15 Team D @ Team C_063429",1,"19:58","Player","Away","27",7.2476445,7.871174,1,NA
"2024-11-15 Team D @ Team C_063430",1,"19:58","Player","Away","27",7.209702,7.980924,1,NA
"2024-11-15 Team D @ Team C_063430",1,"19:58","Player","Away","27",7.14284025,8.0835395,1,NA
"2024-11-15 Team D @ Team C_063430",1,"19:58","Player","Away","27",7.0759785,8.186155,1,NA
"2024-11-15 Team D @ Team C_063430",1,"19:58","Player","Away","27",7.00911675,8.2887705,1,NA
"2024-11-15 Team D @ Team C_063431",1,"19:58","Player","Away","27",6.942255,8.391386,1,NA
"2024-11-15 Team D @ Team C_063431",1,"19:58","Player","Away","27",6.8377035,8.49764775,1,NA
"2024-11-15 Team D @ Team C_063431",1,"19:58","Player","Away","27",6.733152,8.6039095,1,NA
"2024-11-15 Team D @ Team C_063431",1,"19:58","Player","Away","27",6.6286005,8.71017125,1,NA
"2024-11-15 Team D @ Team C_063432",1,"19:58","Player","Away","27",6.524049,8.816433,1,NA
"2024-11-15 Team D @ Team C_063432",1,"19:58","Player","Away","27",6.40759575,8.93249425,1,NA
"2024-11-15 Team D @ Team C_063432",1,"19:58","Player","Away","27",6.2911425,9.0485555,1,NA
"2024-11-15 Team D @ Team C_063432",1,"19:58","Player","Away","27",6.17468925,9.16461675,1,NA
"2024-11-15 Team D @ Team C_063433",1,"19:58","Player","Away","27",6.058236,9.280678,1,NA
"2024-11-15 Team D @ Team C_063433",1,"19:58","Player","Away","27",5.918586,9.37482825,1,NA
"2024-11-15 Team D @ Team C_063433",1,"19:58","Player","Away","27",5.778936,9.4689785,1,NA
"2024-11-15 Team D @ Team C_063433",1,"19:58","Player","Away","27",5.639286,9.56312875,1,NA
"2024-11-15 Team D @ Team C_063434",1,"19:58","Player","Away","27",5.499636,9.657279,1,NA
"2024-11-15 Team D @ Team C_063434",1,"19:58","Player","Away","27",5.378277,9.78913675,1,NA
"2024-11-15 Team D @ Team C_063434",1,"19:58","Player","Away","27",5.256918,9.9209945,1,NA
"2024-11-15 Team D @ Team C_063434",1,"19:58","Player","Away","27",5.135559,10.05285225,1,NA
"2024-11-15 Team D @ Team C_063435",1,"19:58","Player","Away","27",5.0142,10.18471,1,NA
"2024-11-15 Team D @ Team C_063435",1,"19:58","Player","Away","27",4.90671225,10.3172825,1,NA
"2024-11-15 Team D @ Team C_063435",1,"19:58","Player","Away","27",4.7992245,10.449855,1,NA
"2024-11-15 Team D @ Team C_063435",1,"19:58","Player","Away","27",4.69173675,10.5824275,1,NA
"2024-11-15 Team D @ Team C_063436",1,"19:58","Player","Away","27",4.584249,10.715,1,NA
"2024-11-15 Team D @ Team C_063436",1,"19:58","Player","Away","27",4.513994,10.7768825,1,NA
"2024-11-15 Team D @ Team C_063436",1,"19:58","Player","Away","27",4.443739,10.838765,1,NA
"2024-11-15 Team D @ Team C_063436",1,"19:58","Player","Away","27",4.373484,10.9006475,1,NA
"2024-11-15 Team D @ Team C_063437",1,"19:58","Player","Away","27",4.303229,10.96253,1,NA
"2024-11-15 Team D @ Team C_063437",1,"19:58","Player","Away","27",4.20953725,11.01716,1,NA
"2024-11-15 Team D @ Team C_063437",1,"19:58","Player","Away","27",4.1158455,11.07179,1,NA
"2024-11-15 Team D @ Team C_063437",1,"19:58","Player","Away","27",4.02215375,11.12642,1,NA
"2024-11-15 Team D @ Team C_063438",1,"19:58","Player","Away","27",3.928462,11.18105,1,NA
"2024-11-15 Team D @ Team C_063438",1,"19:58","Player","Away","27",3.8229325,11.2820825,1,NA
"2024-11-15 Team D @ Team C_063438",1,"19:58","Player","Away","27",3.717403,11.383115,1,NA
"2024-11-15 Team D @ Team C_063438",1,"19:58","Player","Away","27",3.6118735,11.4841475,1,NA
"2024-11-15 Team D @ Team C_063439",1,"19:57","Player","Away","27",3.506344,11.58518,1,NA
"2024-11-15 Team D @ Team C_063439",1,"19:57","Player","Away","27",3.35289475,11.61977,1,NA
"2024-11-15 Team D @ Team C_063439",1,"19:57","Player","Away","27",3.1994455,11.65436,1,NA
"2024-11-15 Team D @ Team C_063439",1,"19:57","Player","Away","27",3.04599625,11.68895,1,NA
"2024-11-15 Team D @ Team C_063440",1,"19:57","Player","Away","27",2.892547,11.72354,1,NA
"2024-11-15 Team D @ Team C_063440",1,"19:57","Player","Away","27",2.71805275,11.7749475,1,NA
"2024-11-15 Team D @ Team C_063440",1,"19:57","Player","Away","27",2.5435585,11.826355,1,NA
"2024-11-15 Team D @ Team C_063440",1,"19:57","Player","Away","27",2.36906425,11.8777625,1,NA
"2024-11-15 Team D @ Team C_063441",1,"19:57","Player","Away","27",2.19457,11.92917,1,NA
"2024-11-15 Team D @ Team C_063441",1,"19:57","Player","Away","27",2.035141,12.0164825,1,NA
"2024-11-15 Team D @ Team C_063441",1,"19:57","Player","Away","27",1.875712,12.103795,1,NA
"2024-11-15 Team D @ Team C_063441",1,"19:57","Player","Away","27",1.716283,12.1911075,1,NA
"2024-11-15 Team D @ Team C_063442",1,"19:57","Player","Away","27",1.556854,12.27842,1,NA
"2024-11-15 Team D @ Team C_063442",1,"19:57","Player","Away","27",1.413265575,12.3646225,1,NA
"2024-11-15 Team D @ Team C_063442",1,"19:57","Player","Away","27",1.26967715,12.450825,1,NA
"2024-11-15 Team D @ Team C_063442",1,"19:57","Player","Away","27",1.126088725,12.5370275,1,NA
"2024-11-15 Team D @ Team C_063443",1,"19:57","Player","Away","27",0.9825003,12.62323,1,NA
"2024-11-15 Team D @ Team C_063443",1,"19:57","Player","Away","27",0.850094075,12.68963,1,NA
"2024-11-15 Team D @ Team C_063443",1,"19:57","Player","Away","27",0.71768785,12.75603,1,NA
"2024-11-15 Team D @ Team C_063443",1,"19:57","Player","Away","27",0.585281625,12.82243,1,NA
"2024-11-15 Team D @ Team C_063444",1,"19:57","Player","Away","27",0.4528754,12.88883,1,NA
"2024-11-15 Team D @ Team C_063444",1,"19:57","Player","Away","27",0.3147085925,12.9679325,1,NA
"2024-11-15 Team D @ Team C_063444",1,"19:57","Player","Away","27",0.176541785,13.047035,1,NA
"2024-11-15 Team D @ Team C_063444",1,"19:57","Player","Away","27",0.0383749775,13.1261375,1,NA
"2024-11-15 Team D @ Team C_063445",1,"19:57","Player","Away","27",-0.09979183,13.20524,1,NA
"2024-11-15 Team D @ Team C_063445",1,"19:57","Player","Away","27",-0.2593906725,13.26643,1,NA
"2024-11-15 Team D @ Team C_063445",1,"19:57","Player","Away","27",-0.418989515,13.32762,1,NA
"2024-11-15 Team D @ Team C_063445",1,"19:57","Player","Away","27",-0.5785883575,13.38881,1,NA
"2024-11-15 Team D @ Team C_063446",1,"19:57","Player","Away","27",-0.7381872,13.45,1,NA
"2024-11-15 Team D @ Team C_063446",1,"19:57","Player","Away","27",-0.9027889,13.460225,1,NA
"2024-11-15 Team D @ Team C_063446",1,"19:57","Player","Away","27",-1.0673906,13.47045,1,NA
"2024-11-15 Team D @ Team C_063446",1,"19:57","Player","Away","27",-1.2319923,13.480675,1,NA
"2024-11-15 Team D @ Team C_063447",1,"19:57","Player","Away","27",-1.396594,13.4909,1,NA
"2024-11-15 Team D @ Team C_063447",1,"19:57","Player","Away","27",-1.5828815,13.4849625,1,NA
"2024-11-15 Team D @ Team C_063447",1,"19:57","Player","Away","27",-1.769169,13.479025,1,NA
"2024-11-15 Team D @ Team C_063447",1,"19:57","Player","Away","27",-1.9554565,13.4730875,1,NA
"2024-11-15 Team D @ Team C_063448",1,"19:57","Player","Away","27",-2.141744,13.46715,1,NA
"2024-11-15 Team D @ Team C_063448",1,"19:57","Player","Away","27",-2.30021375,13.4437275,1,NA
"2024-11-15 Team D @ Team C_063448",1,"19:57","Player","Away","27",-2.4586835,13.420305,1,NA
"2024-11-15 Team D @ Team C_063448",1,"19:57","Player","Away","27",-2.61715325,13.3968825,1,NA
"2024-11-15 Team D @ Team C_063449",1,"19:57","Player","Away","27",-2.775623,13.37346,1,NA
"2024-11-15 Team D @ Team C_063449",1,"19:57","Player","Away","27",-2.85790525,13.375715,1,NA
"2024-11-15 Team D @ Team C_063449",1,"19:57","Player","Away","27",-2.9401875,13.37797,1,NA
"2024-11-15 Team D @ Team C_063449",1,"19:57","Player","Away","27",-3.02246975,13.380225,1,NA
"2024-11-15 Team D @ Team C_063450",1,"19:57","Player","Away","27",-3.104752,13.38248,1,NA
"2024-11-15 Team D @ Team C_063450",1,"19:57","Player","Away","27",-3.215632,13.426985,1,NA
"2024-11-15 Team D @ Team C_063450",1,"19:57","Player","Away","27",-3.326512,13.47149,1,NA
"2024-11-15 Team D @ Team C_063450",1,"19:57","Player","Away","27",-3.437392,13.515995,1,NA
"2024-11-15 Team D @ Team C_063451",1,"19:57","Player","Away","27",-3.548272,13.5605,1,NA
"2024-11-15 Team D @ Team C_063451",1,"19:57","Player","Away","27",-3.69906225,13.6208125,1,NA
"2024-11-15 Team D @ Team C_063451",1,"19:57","Player","Away","27",-3.8498525,13.681125,1,NA
"2024-11-15 Team D @ Team C_063451",1,"19:57","Player","Away","27",-4.00064275,13.7414375,1,NA
"2024-11-15 Team D @ Team C_063452",1,"19:57","Player","Away","27",-4.151433,13.80175,1,NA
"2024-11-15 Team D @ Team C_063452",1,"19:57","Player","Away","27",-4.280101,13.8572475,1,NA
"2024-11-15 Team D @ Team C_063452",1,"19:57","Player","Away","27",-4.408769,13.912745,1,NA
"2024-11-15 Team D @ Team C_063452",1,"19:57","Player","Away","27",-4.537437,13.9682425,1,NA
"2024-11-15 Team D @ Team C_063453",1,"19:57","Player","Away","27",-4.666105,14.02374,1,NA
"2024-11-15 Team D @ Team C_063453",1,"19:57","Player","Away","27",-4.8343805,14.0345675,1,NA
"2024-11-15 Team D @ Team C_063453",1,"19:57","Player","Away","27",-5.002656,14.045395,1,NA
"2024-11-15 Team D @ Team C_063453",1,"19:57","Player","Away","27",-5.1709315,14.0562225,1,NA
"2024-11-15 Team D @ Team C_063454",1,"19:57","Player","Away","27",-5.339207,14.06705,1,NA
"2024-11-15 Team D @ Team C_063454",1,"19:57","Player","Away","27",-5.53873975,14.00521,1,NA
"2024-11-15 Team D @ Team C_063454",1,"19:57","Player","Away","27",-5.7382725,13.94337,1,NA
"2024-11-15 Team D @ Team C_063454",1,"19:57","Player","Away","27",-5.93780525,13.88153,1,NA
"2024-11-15 Team D @ Team C_063455",1,"19:57","Player","Away","27",-6.137338,13.81969,1,NA
"2024-11-15 Team D @ Team C_063455",1,"19:57","Player","Away","27",-6.3188755,13.67906,1,NA
"2024-11-15 Team D @ Team C_063455",1,"19:57","Player","Away","27",-6.500413,13.53843,1,NA
"2024-11-15 Team D @ Team C_063455",1,"19:57","Player","Away","27",-6.6819505,13.3978,1,NA
"2024-11-15 Team D @ Team C_063456",1,"19:57","Player","Away","27",-6.863488,13.25717,1,NA
"2024-11-15 Team D @ Team C_063456",1,"19:57","Player","Away","27",-7.0299635,13.2743925,1,NA
"2024-11-15 Team D @ Team C_063456",1,"19:57","Player","Away","27",-7.196439,13.291615,1,NA
"2024-11-15 Team D @ Team C_063456",1,"19:57","Player","Away","27",-7.3629145,13.3088375,1,NA
"2024-11-15 Team D @ Team C_063457",1,"19:57","Player","Away","27",-7.52939,13.32606,1,NA
"2024-11-15 Team D @ Team C_063457",1,"19:57","Player","Away","27",-7.699627,13.432375,1,NA
"2024-11-15 Team D @ Team C_063457",1,"19:57","Player","Away","27",-7.869864,13.53869,1,NA
"2024-11-15 Team D @ Team C_063457",1,"19:57","Player","Away","27",-8.040101,13.645005,1,NA
"2024-11-15 Team D @ Team C_063458",1,"19:57","Player","Away","27",-8.210338,13.75132,1,NA
"2024-11-15 Team D @ Team C_063458",1,"19:57","Player","Away","27",-8.36180025,13.8491275,1,NA
"2024-11-15 Team D @ Team C_063458",1,"19:57","Player","Away","27",-8.5132625,13.946935,1,NA
"2024-11-15 Team D @ Team C_063458",1,"19:57","Player","Away","27",-8.66472475,14.0447425,1,NA
"2024-11-15 Team D @ Team C_063459",1,"19:57","Player","Away","27",-8.816187,14.14255,1,NA
"2024-11-15 Team D @ Team C_063459",1,"19:57","Player","Away","27",-8.985786,14.16338,1,NA
"2024-11-15 Team D @ Team C_063459",1,"19:57","Player","Away","27",-9.155385,14.18421,1,NA
"2024-11-15 Team D @ Team C_063459",1,"19:57","Player","Away","27",-9.324984,14.20504,1,NA
"2024-11-15 Team D @ Team C_063460",1,"19:57","Player","Away","27",-9.494583,14.22587,1,NA
"2024-11-15 Team D @ Team C_063460",1,"19:57","Player","Away","27",-9.68599475,14.189615,1,NA
"2024-11-15 Team D @ Team C_063460",1,"19:57","Player","Away","27",-9.8774065,14.15336,1,NA
"2024-11-15 Team D @ Team C_063460",1,"19:57","Player","Away","27",-10.06881825,14.117105,1,NA
"2024-11-15 Team D @ Team C_063461",1,"19:57","Player","Away","27",-10.26023,14.08085,1,NA
"2024-11-15 Team D @ Team C_063461",1,"19:57","Player","Away","27",-10.4441875,14.087265,1,NA
"2024-11-15 Team D @ Team C_063461",1,"19:57","Player","Away","27",-10.628145,14.09368,1,NA
"2024-11-15 Team D @ Team C_063461",1,"19:57","Player","Away","27",-10.8121025,14.100095,1,NA
"2024-11-15 Team D @ Team C_063462",1,"19:57","Player","Away","27",-10.99606,14.10651,1,NA
"2024-11-15 Team D @ Team C_063462",1,"19:57","Player","Away","27",-11.133185,14.1308125,1,NA
"2024-11-15 Team D @ Team C_063462",1,"19:57","Player","Away","27",-11.27031,14.155115,1,NA
"2024-11-15 Team D @ Team C_063462",1,"19:57","Player","Away","27",-11.407435,14.1794175,1,NA
"2024-11-15 Team D @ Team C_063463",1,"19:57","Player","Away","27",-11.54456,14.20372,1,NA
"2024-11-15 Team D @ Team C_063463",1,"19:57","Player","Away","27",-11.7403,14.2120075,1,NA
"2024-11-15 Team D @ Team C_063463",1,"19:57","Player","Away","27",-11.93604,14.220295,1,NA
"2024-11-15 Team D @ Team C_063463",1,"19:57","Player","Away","27",-12.13178,14.2285825,1,NA
"2024-11-15 Team D @ Team C_063464",1,"19:57","Player","Away","27",-12.32752,14.23687,1,NA
"2024-11-15 Team D @ Team C_063464",1,"19:57","Player","Away","27",-12.52284,14.191125,1,NA
"2024-11-15 Team D @ Team C_063464",1,"19:57","Player","Away","27",-12.71816,14.14538,1,NA
"2024-11-15 Team D @ Team C_063464",1,"19:57","Player","Away","27",-12.91348,14.099635,1,NA
"2024-11-15 Team D @ Team C_063465",1,"19:57","Player","Away","27",-13.1088,14.05389,1,NA
"2024-11-15 Team D @ Team C_063465",1,"19:57","Player","Away","27",-13.2779825,14.0058025,1,NA
"2024-11-15 Team D @ Team C_063465",1,"19:57","Player","Away","27",-13.447165,13.957715,1,NA
"2024-11-15 Team D @ Team C_063465",1,"19:57","Player","Away","27",-13.6163475,13.9096275,1,NA
"2024-11-15 Team D @ Team C_063466",1,"19:57","Player","Away","27",-13.78553,13.86154,1,NA
"2024-11-15 Team D @ Team C_063466",1,"19:57","Player","Away","27",-13.94558,13.81213,1,NA
"2024-11-15 Team D @ Team C_063466",1,"19:57","Player","Away","27",-14.10563,13.76272,1,NA
"2024-11-15 Team D @ Team C_063466",1,"19:57","Player","Away","27",-14.26568,13.71331,1,NA
"2024-11-15 Team D @ Team C_063467",1,"19:57","Player","Away","27",-14.42573,13.6639,1,NA
"2024-11-15 Team D @ Team C_063467",1,"19:57","Player","Away","27",-14.5976825,13.607945,1,NA
"2024-11-15 Team D @ Team C_063467",1,"19:57","Player","Away","27",-14.769635,13.55199,1,NA
"2024-11-15 Team D @ Team C_063467",1,"19:57","Player","Away","27",-14.9415875,13.496035,1,NA
"2024-11-15 Team D @ Team C_063468",1,"19:56","Player","Away","27",-15.11354,13.44008,1,NA
"2024-11-15 Team D @ Team C_063468",1,"19:56","Player","Away","27",-15.271815,13.419965,1,NA
"2024-11-15 Team D @ Team C_063468",1,"19:56","Player","Away","27",-15.43009,13.39985,1,NA
"2024-11-15 Team D @ Team C_063468",1,"19:56","Player","Away","27",-15.588365,13.379735,1,NA
"2024-11-15 Team D @ Team C_063469",1,"19:56","Player","Away","27",-15.74664,13.35962,1,NA
"2024-11-15 Team D @ Team C_063469",1,"19:56","Player","Away","27",-15.9272125,13.294375,1,NA
"2024-11-15 Team D @ Team C_063469",1,"19:56","Player","Away","27",-16.107785,13.22913,1,NA
"2024-11-15 Team D @ Team C_063469",1,"19:56","Player","Away","27",-16.2883575,13.163885,1,NA
"2024-11-15 Team D @ Team C_063470",1,"19:56","Player","Away","27",-16.46893,13.09864,1,NA
"2024-11-15 Team D @ Team C_063470",1,"19:56","Player","Away","27",-16.6583225,13.0056675,1,NA
"2024-11-15 Team D @ Team C_063470",1,"19:56","Player","Away","27",-16.847715,12.912695,1,NA
"2024-11-15 Team D @ Team C_063470",1,"19:56","Player","Away","27",-17.0371075,12.8197225,1,NA
"2024-11-15 Team D @ Team C_063471",1,"19:56","Player","Away","27",-17.2265,12.72675,1,NA
"2024-11-15 Team D @ Team C_063471",1,"19:56","Player","Away","27",-17.3884775,12.611885,1,NA
"2024-11-15 Team D @ Team C_063471",1,"19:56","Player","Away","27",-17.550455,12.49702,1,NA
"2024-11-15 Team D @ Team C_063471",1,"19:56","Player","Away","27",-17.7124325,12.382155,1,NA
"2024-11-15 Team D @ Team C_063472",1,"19:56","Player","Away","27",-17.87441,12.26729,1,NA
"2024-11-15 Team D @ Team C_063472",1,"19:56","Player","Away","27",-18.0349875,12.1873975,1,NA
"2024-11-15 Team D @ Team C_063472",1,"19:56","Player","Away","27",-18.195565,12.107505,1,NA
"2024-11-15 Team D @ Team C_063472",1,"19:56","Player","Away","27",-18.3561425,12.0276125,1,NA
"2024-11-15 Team D @ Team C_063473",1,"19:56","Player","Away","27",-18.51672,11.94772,1,NA
"2024-11-15 Team D @ Team C_063473",1,"19:56","Player","Away","27",-18.67354,11.896,1,NA
"2024-11-15 Team D @ Team C_063473",1,"19:56","Player","Away","27",-18.83036,11.84428,1,NA
"2024-11-15 Team D @ Team C_063473",1,"19:56","Player","Away","27",-18.98718,11.79256,1,NA
"2024-11-15 Team D @ Team C_063474",1,"19:56","Player","Away","27",-19.144,11.74084,1,NA
"2024-11-15 Team D @ Team C_063474",1,"19:56","Player","Away","27",-19.2717475,11.7065425,1,NA
"2024-11-15 Team D @ Team C_063474",1,"19:56","Player","Away","27",-19.399495,11.672245,1,NA
"2024-11-15 Team D @ Team C_063474",1,"19:56","Player","Away","27",-19.5272425,11.6379475,1,NA
"2024-11-15 Team D @ Team C_063475",1,"19:56","Player","Away","27",-19.65499,11.60365,1,NA
"2024-11-15 Team D @ Team C_063475",1,"19:56","Player","Away","27",-19.7910475,11.57049,1,NA
"2024-11-15 Team D @ Team C_063475",1,"19:56","Player","Away","27",-19.927105,11.53733,1,NA
"2024-11-15 Team D @ Team C_063475",1,"19:56","Player","Away","27",-20.0631625,11.50417,1,NA
"2024-11-15 Team D @ Team C_063476",1,"19:56","Player","Away","27",-20.19922,11.47101,1,NA
"2024-11-15 Team D @ Team C_063476",1,"19:56","Player","Away","27",-20.3619125,11.4046825,1,NA
"2024-11-15 Team D @ Team C_063476",1,"19:56","Player","Away","27",-20.524605,11.338355,1,NA
"2024-11-15 Team D @ Team C_063476",1,"19:56","Player","Away","27",-20.6872975,11.2720275,1,NA
"2024-11-15 Team D @ Team C_063477",1,"19:56","Player","Away","27",-20.84999,11.2057,1,NA
"2024-11-15 Team D @ Team C_063477",1,"19:56","Player","Away","27",-21.00747,11.1295,1,NA
"2024-11-15 Team D @ Team C_063477",1,"19:56","Player","Away","27",-21.16495,11.0533,1,NA
"2024-11-15 Team D @ Team C_063477",1,"19:56","Player","Away","27",-21.32243,10.9771,1,NA
"2024-11-15 Team D @ Team C_063478",1,"19:56","Player","Away","27",-21.47991,10.9009,1,NA
"2024-11-15 Team D @ Team C_063478",1,"19:56","Player","Away","27",-21.642215,10.82233,1,NA
"2024-11-15 Team D @ Team C_063478",1,"19:56","Player","Away","27",-21.80452,10.74376,1,NA
"2024-11-15 Team D @ Team C_063478",1,"19:56","Player","Away","27",-21.966825,10.66519,1,NA
"2024-11-15 Team D @ Team C_063479",1,"19:56","Player","Away","27",-22.12913,10.58662,1,NA
"2024-11-15 Team D @ Team C_063479",1,"19:56","Player","Away","27",-22.335075,10.5035525,1,NA
"2024-11-15 Team D @ Team C_063479",1,"19:56","Player","Away","27",-22.54102,10.420485,1,NA
"2024-11-15 Team D @ Team C_063479",1,"19:56","Player","Away","27",-22.746965,10.3374175,1,NA
"2024-11-15 Team D @ Team C_063480",1,"19:56","Player","Away","27",-22.95291,10.25435,1,NA
"2024-11-15 Team D @ Team C_063480",1,"19:56","Player","Away","27",-23.1431025,10.1421615,1,NA
"2024-11-15 Team D @ Team C_063480",1,"19:56","Player","Away","27",-23.333295,10.029973,1,NA
"2024-11-15 Team D @ Team C_063480",1,"19:56","Player","Away","27",-23.5234875,9.9177845,1,NA
"2024-11-15 Team D @ Team C_063481",1,"19:56","Player","Away","27",-23.71368,9.805596,1,NA
