Date,game_name,team_name,Player_Id,shift_number,period,start_clock,end_clock,shift_length
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,12,2,16:59,16:32,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,12,9,2,16:59,16:43,0:16
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,9,2,16:53,16:43,0:10
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,9,2,16:53,16:43,0:10
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,12,13,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,13,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team A,25,9,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,10,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,12,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,17,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,10,2,7:42,7:18,0:24
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,12,2,7:42,7:18,0:24
10/13/2024,2024-10-13 - Team B at Team A,Team A,24,11,2,7:42,6:32,1:10
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,11,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,9,2,10:54,9:36,1:18
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,10,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,11,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,9,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,6,2,10:19,9:11,1:08
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,10,2,10:19,9:25,0:54
