Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/13/2024,Team A,Team B,2,6:14,5,4,0,1,Team A,29,Zone Entry,24,16.5,Played,,,,14.0,,
10/13/2024,Team A,Team B,2,6:14,5,4,0,1,Team A,8,Play,30,39.5,Indirect,,,,14.0,57.0,-39.5
10/13/2024,Team A,Team B,2,6:09,5,4,0,1,Team A,14,Play,61,-38.5,Indirect,,,,2.0,31.0,-34.5
10/13/2024,Team A,Team B,2,6:07,5,4,0,1,Team A,2,Incomplete Play,28,-13.5,Direct,,,,29.0,49.0,-30.5
10/13/2024,Team A,Team B,2,6:03,5,4,0,1,Team A,2,Puck Recovery,-15,-10.5,,,,,,,
10/13/2024,Team A,Team B,2,6:01,5,4,0,1,Team A,2,Play,-25,11.5,Direct,,,,28.0,-5.0,-19.5
10/13/2024,Team A,Team B,2,5:56,5,4,0,1,Team A,28,Play,17,-8.5,Indirect,,,,8.0,17.0,-8.5
10/13/2024,Team A,Team B,2,5:55,5,4,0,1,Team A,8,Zone Entry,24,4.5,Carried,,,,14.0,,
10/13/2024,Team A,Team B,2,5:55,5,4,0,1,Team A,8,Play,28,13.5,Direct,,,,29.0,36.0,37.5
10/13/2024,Team A,Team B,2,5:53,5,4,0,1,Team A,29,Play,59,40.5,Indirect,,,,8.0,47.0,41.5
10/13/2024,Team A,Team B,2,5:53,5,4,0,1,Team A,8,Play,47,41.5,Indirect,,,,2.0,28.0,37.5
10/13/2024,Team A,Team B,2,5:52,5,4,0,1,Team A,2,Play,28,37.5,Direct,,,,14.0,30.0,-29.5
10/13/2024,Team A,Team B,2,5:48,5,4,0,1,Team A,14,Play,59,-28.5,Direct,,,,28.0,33.0,-17.5
10/13/2024,Team A,Team B,2,5:47,5,4,0,1,Team A,28,Shot,33,-17.5,Slapshot,Missed,1.0,t,,,
10/13/2024,Team A,Team B,2,5:44,5,4,0,1,Team A,2,Puck Recovery,58,36.5,,,,,,,
10/13/2024,Team A,Team B,2,5:42,5,4,0,1,Team B,10,Puck Recovery,36,38.5,,,,,,,
10/13/2024,Team A,Team B,2,3:33,5,5,0,1,Team B,29,Penalty Taken,-57,-5.5,Too many men on the ice,,,,,,
10/13/2024,Team A,Team B,2,3:33,5,4,0,1,Team A,14,Faceoff Win,69,-21.5,Backhand,,,,18.0,,
10/13/2024,Team A,Team B,2,3:31,5,4,0,1,Team A,28,Puck Recovery,69,-24.5,,,,,,,
10/13/2024,Team A,Team B,2,3:31,5,4,0,1,Team A,28,Play,69,-24.5,Direct,,,,2.0,33.0,-23.5
10/13/2024,Team A,Team B,2,3:29,5,4,0,1,Team A,2,Play,32,-16.5,Direct,,,,29.0,43.0,17.5
10/13/2024,Team A,Team B,2,3:29,5,4,0,1,Team A,29,Shot,43,17.5,Slapshot,On Net,1.0,t,,,
10/13/2024,Team A,Team B,2,3:27,5,4,0,1,Team B,3,Puck Recovery,70,39.5,,,,,,,
10/13/2024,Team A,Team B,2,3:27,5,4,0,1,Team B,3,Dump In/Out,70,39.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,3:25,5,4,0,1,Team A,14,Puck Recovery,42,27.5,,,,,,,
10/13/2024,Team A,Team B,2,3:23,5,4,0,1,Team A,14,Play,54,28.5,Direct,,,,8.0,77.0,37.5
10/13/2024,Team A,Team B,2,3:21,5,4,0,1,Team A,8,Play,86,25.5,Indirect,,,,2.0,30.0,31.5
10/13/2024,Team A,Team B,2,3:18,5,4,0,1,Team A,2,Play,32,1.5,Direct,,,,29.0,44.0,29.5
10/13/2024,Team A,Team B,2,3:16,5,4,0,1,Team A,29,Play,44,29.5,Direct,,,,2.0,30.0,1.5
10/13/2024,Team A,Team B,2,3:15,5,4,0,1,Team A,2,Shot,30,1.5,Slapshot,On Net,1.0,t,,,
10/13/2024,Team A,Team B,2,3:14,5,4,0,1,Team A,8,Puck Recovery,82,5.5,,,,,,,
10/13/2024,Team A,Team B,2,3:14,5,4,0,1,Team A,8,Shot,82,5.5,Snapshot,On Net,0.0,f,,,
10/13/2024,Team A,Team B,2,3:13,5,4,0,1,Team B,18,Puck Recovery,78,0.5,,,,,,,
10/13/2024,Team A,Team B,2,3:13,5,4,0,1,Team B,18,Dump In/Out,78,0.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,3:09,5,4,0,1,Team A,Go,Puck Recovery,-85,-32.5,,,,,,,
10/13/2024,Team A,Team B,2,3:08,5,4,0,1,Team A,Go,Play,-85,-32.5,Indirect,,,,2.0,-95.0,-8.5
10/13/2024,Team A,Team B,2,3:03,5,4,0,1,Team A,2,Play,-49,1.5,Direct,,,,14.0,-24.0,-18.5
10/13/2024,Team A,Team B,2,3:01,5,4,0,1,Team A,14,Zone Entry,25,-19.5,Carried,,,,4.0,,
10/13/2024,Team A,Team B,2,3:01,5,4,0,1,Team A,14,Play,28,-17.5,Indirect,,,,28.0,41.0,-34.5
10/13/2024,Team A,Team B,2,2:59,5,4,0,1,Team A,28,Play,52,-37.5,Direct,,,,2.0,30.0,-21.5
10/13/2024,Team A,Team B,2,2:57,5,4,0,1,Team A,2,Play,40,1.5,Direct,,,,29.0,63.0,32.5
10/13/2024,Team A,Team B,2,2:55,5,4,0,1,Team A,29,Play,60,31.5,Direct,,,,2.0,34.0,18.5
10/13/2024,Team A,Team B,2,2:53,5,4,0,1,Team A,2,Play,30,-2.5,Direct,,,,28.0,45.0,-29.5
10/13/2024,Team A,Team B,2,2:52,5,4,0,1,Team A,28,Incomplete Play,42,-18.5,Direct,,,,29.0,52.0,24.5
10/13/2024,Team A,Team B,2,2:50,5,4,0,1,Team A,29,Puck Recovery,83,34.5,,,,,,,
10/13/2024,Team A,Team B,2,2:46,5,4,0,1,Team A,29,Play,75,37.5,Direct,,,,2.0,30.0,33.5
10/13/2024,Team A,Team B,2,2:44,5,4,0,1,Team A,2,Play,27,16.5,Direct,,,,29.0,41.0,35.5
10/13/2024,Team A,Team B,2,2:39,5,4,0,1,Team A,29,Play,58,18.5,Direct,,,,8.0,86.0,21.5
10/13/2024,Team A,Team B,2,2:37,5,4,0,1,Team A,8,Play,85,10.5,Direct,,,,14.0,79.0,5.5
10/13/2024,Team A,Team B,2,2:37,5,4,0,1,Team A,14,Shot,79,5.5,Snapshot,On Net,0.0,t,,,
10/13/2024,Team A,Team B,2,2:36,5,4,0,1,Team B,25,Puck Recovery,82,-4.5,,,,,,,
10/13/2024,Team A,Team B,2,2:35,5,4,0,1,Team B,25,Dump In/Out,87,-19.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,2:31,5,4,0,1,Team A,Go,Puck Recovery,-83,21.5,,,,,,,
10/13/2024,Team A,Team B,2,2:30,5,4,0,1,Team A,Go,Play,-86,20.5,Indirect,,,,2.0,-91.0,11.5
10/13/2024,Team A,Team B,2,2:23,5,4,0,1,Team A,2,Play,-36,2.5,Direct,,,,25.0,-3.0,35.5
10/13/2024,Team A,Team B,2,2:21,5,4,0,1,Team A,25,Dump In/Out,25,36.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,2:21,5,4,0,1,Team A,25,Zone Entry,25,36.5,Dumped,,,,40.0,,
10/13/2024,Team A,Team B,2,2:17,5,4,0,1,Team B,40,Puck Recovery,83,-30.5,,,,,,,
10/13/2024,Team A,Team B,2,2:17,5,4,0,1,Team B,40,Dump In/Out,83,-30.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,2:13,5,4,0,1,Team A,3,Puck Recovery,-20,-34.5,,,,,,,
10/13/2024,Team A,Team B,2,2:08,5,4,0,1,Team A,3,Play,-8,22.5,Direct,,,,12.0,-2.0,27.5
10/13/2024,Team A,Team B,2,2:07,5,4,0,1,Team A,12,Play,24,21.5,Indirect,,,,24.0,28.0,40.5
10/13/2024,Team A,Team B,2,2:06,5,4,0,1,Team A,12,Zone Entry,24,21.5,Played,,,,27.0,,
10/13/2024,Team A,Team B,2,2:05,5,4,0,1,Team B,28,Takeaway,39,39.5,,,,,,,
10/13/2024,Team A,Team B,2,2:05,5,4,0,1,Team B,28,Dump In/Out,39,39.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,2:02,5,4,0,1,Team A,Go,Puck Recovery,-83,-11.5,,,,,,,
10/13/2024,Team A,Team B,2,2:01,5,4,0,1,Team A,Go,Play,-83,-11.5,Direct,,,,3.0,-59.0,-16.5
10/13/2024,Team A,Team B,2,1:58,5,4,0,1,Team A,3,Play,-33,-10.5,Direct,,,,24.0,-10.0,0.5
10/13/2024,Team A,Team B,2,1:54,5,4,0,1,Team A,24,Zone Entry,24,12.5,Carried,,,,27.0,,
10/13/2024,Team A,Team B,2,1:53,5,4,0,1,Team A,24,Play,34,16.5,Indirect,,,,12.0,92.0,30.5
10/13/2024,Team A,Team B,2,1:50,5,4,0,1,Team A,12,Play,92,30.5,Indirect,,,,24.0,94.0,17.5
10/13/2024,Team A,Team B,2,1:49,5,4,0,1,Team A,24,Play,94,17.5,Indirect,,,,25.0,65.0,-40.5
10/13/2024,Team A,Team B,2,1:47,5,4,0,1,Team A,25,Play,56,-34.5,Direct,,,,3.0,28.0,-19.5
10/13/2024,Team A,Team B,2,1:45,5,4,0,1,Team A,3,Play,33,-37.5,Indirect,,,,25.0,62.0,-38.5
10/13/2024,Team A,Team B,2,1:44,5,4,0,1,Team A,25,Incomplete Play,62,-38.5,Direct,,,,12.0,32.0,24.5
10/13/2024,Team A,Team B,2,1:43,5,4,0,1,Team B,18,Takeaway,41,9.5,,,,,,,
10/13/2024,Team A,Team B,2,1:41,5,4,0,1,Team B,18,Dump In/Out,20,-16.5,Lost,,,,,,
10/13/2024,Team A,Team B,2,1:36,5,4,0,1,Team A,3,Puck Recovery,-92,-26.5,,,,,,,
10/13/2024,Team A,Team B,3,18:31,5,5,0,1,Team A,17,Penalty Taken,5,32.5,Hooking,,,,3.0,,
10/13/2024,Team A,Team B,3,18:31,4,5,0,1,Team B,15,Faceoff Win,69,-21.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,18:30,4,5,0,1,Team B,19,Puck Recovery,64,-20.5,,,,,,,
10/13/2024,Team A,Team B,3,18:30,4,5,0,1,Team B,19,Play,64,-20.5,Direct,,,,2.0,42.0,-36.5
10/13/2024,Team A,Team B,3,18:29,4,5,0,1,Team B,2,Play,42,-36.5,Indirect,,,,19.0,58.0,-32.5
10/13/2024,Team A,Team B,3,18:24,4,5,0,1,Team B,19,Play,79,-30.5,Direct,,,,28.0,89.0,-5.5
10/13/2024,Team A,Team B,3,18:16,4,5,0,1,Team B,19,Puck Recovery,85,-35.5,,,,,,,
10/13/2024,Team A,Team B,3,18:10,4,5,0,1,Team B,19,Play,95,-18.5,Indirect,,,,2.0,29.0,-36.5
10/13/2024,Team A,Team B,3,18:07,4,5,0,1,Team B,2,Shot,30,-21.5,Wristshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,18:04,4,5,0,1,Team B,15,Faceoff Win,69,-21.5,Backhand,,,,24.0,,
10/13/2024,Team A,Team B,3,18:04,4,5,0,1,Team B,28,Puck Recovery,64,-30.5,,,,,,,
10/13/2024,Team A,Team B,3,18:04,4,5,0,1,Team B,28,Play,64,-30.5,Indirect,,,,2.0,36.0,-37.5
10/13/2024,Team A,Team B,3,18:02,4,5,0,1,Team B,2,Play,31,-21.5,Direct,,,,19.0,48.0,-38.5
10/13/2024,Team A,Team B,3,18:00,4,5,0,1,Team B,19,Shot,63,-22.5,Snapshot,Blocked,1.0,f,,,
10/13/2024,Team A,Team B,3,17:58,4,5,0,1,Team B,19,Puck Recovery,85,-37.5,,,,,,,
10/13/2024,Team A,Team B,3,17:55,4,5,0,1,Team B,19,Play,79,-23.5,Indirect,,,,28.0,94.0,-8.5
10/13/2024,Team A,Team B,3,17:51,4,5,0,1,Team A,27,Puck Recovery,99,-2.5,,,,,,,
10/13/2024,Team A,Team B,3,17:51,4,5,0,1,Team A,27,Play,99,-2.5,Direct,,,,7.0,94.0,9.5
10/13/2024,Team A,Team B,3,17:51,4,5,0,1,Team B,29,Takeaway,95,13.5,,,,,,,
10/13/2024,Team A,Team B,3,17:50,4,5,0,1,Team B,28,Puck Recovery,94,10.5,,,,,,,
10/13/2024,Team A,Team B,3,17:48,4,5,0,1,Team B,28,Play,88,29.5,Direct,,,,2.0,32.0,35.5
10/13/2024,Team A,Team B,3,17:46,4,5,0,1,Team B,2,Play,32,33.5,Direct,,,,19.0,64.0,-27.5
10/13/2024,Team A,Team B,3,17:44,4,5,0,1,Team B,19,Shot,66,-24.5,Wristshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,17:42,4,5,0,1,Team A,27,Puck Recovery,87,-18.5,,,,,,,
10/13/2024,Team A,Team B,3,17:41,4,5,0,1,Team A,27,Dump In/Out,86,-30.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,17:37,4,5,0,1,Team B,Go,Puck Recovery,-99,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,17:35,4,5,0,1,Team B,Go,Play,-95,-3.5,Indirect,,,,2.0,-95.0,-3.5
10/13/2024,Team A,Team B,3,17:30,4,5,0,1,Team B,2,Play,-36,-9.5,Indirect,,,,23.0,-39.0,-6.5
10/13/2024,Team A,Team B,3,17:26,4,5,0,1,Team B,23,Zone Entry,24,-27.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,17:21,4,5,0,1,Team B,23,Incomplete Play,77,31.5,Direct,,,,25.0,31.0,38.5
10/13/2024,Team A,Team B,3,17:20,4,5,0,1,Team B,23,Puck Recovery,51,41.5,,,,,,,
10/13/2024,Team A,Team B,3,17:19,4,5,0,1,Team B,23,Play,46,40.5,Indirect,,,,25.0,27.0,37.5
10/13/2024,Team A,Team B,3,17:18,4,5,0,1,Team B,25,Play,27,37.5,Indirect,,,,20.0,59.0,39.5
10/13/2024,Team A,Team B,3,17:17,4,5,0,1,Team B,20,Incomplete Play,59,39.5,Direct,,,,23.0,38.0,-10.5
10/13/2024,Team A,Team B,3,17:17,4,5,0,1,Team A,21,Takeaway,56,14.5,,,,,,,
10/13/2024,Team A,Team B,3,17:16,4,5,0,1,Team A,21,Dump In/Out,56,10.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,17:13,4,5,0,1,Team B,Go,Puck Recovery,-86,-9.5,,,,,,,
10/13/2024,Team A,Team B,3,17:09,4,5,0,1,Team B,Go,Play,-95,-1.5,Indirect,,,,8.0,-95.0,-1.5
10/13/2024,Team A,Team B,3,17:06,4,5,0,1,Team B,8,Play,-30,-10.5,Indirect,,,,23.0,-42.0,-5.5
10/13/2024,Team A,Team B,3,17:02,4,5,0,1,Team B,23,Zone Entry,25,-17.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,17:02,4,5,0,1,Team B,23,Play,29,-18.5,Indirect,,,,9.0,35.0,-38.5
10/13/2024,Team A,Team B,3,17:00,4,5,0,1,Team B,9,Play,59,-37.5,Indirect,,,,8.0,41.0,-40.5
10/13/2024,Team A,Team B,3,16:58,4,5,0,1,Team B,8,Play,42,-29.5,Direct,,,,25.0,70.0,-30.5
10/13/2024,Team A,Team B,3,16:57,4,5,0,1,Team B,25,Shot,58,-26.5,Wristshot,Blocked,1.0,f,,,
10/13/2024,Team A,Team B,3,16:54,4,5,0,1,Team B,8,Puck Recovery,40,7.5,,,,,,,
10/13/2024,Team A,Team B,3,16:54,4,5,0,1,Team B,8,Shot,42,10.5,Wristshot,Blocked,1.0,f,,,
10/13/2024,Team A,Team B,3,16:52,4,5,0,1,Team B,20,Puck Recovery,70,40.5,,,,,,,
10/13/2024,Team A,Team B,3,16:51,4,5,0,1,Team B,20,Play,61,40.5,Direct,,,,9.0,60.0,15.5
10/13/2024,Team A,Team B,3,16:50,4,5,0,1,Team B,9,Play,56,19.5,Direct,,,,8.0,28.0,26.5
10/13/2024,Team A,Team B,3,16:50,4,5,0,1,Team B,8,Play,28,26.5,Direct,,,,23.0,52.0,-27.5
10/13/2024,Team A,Team B,3,16:48,4,5,0,1,Team B,23,Shot,59,-18.5,Wristshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,16:46,4,5,0,1,Team B,9,Puck Recovery,93,-8.5,,,,,,,
10/13/2024,Team A,Team B,3,16:45,4,5,0,1,Team B,9,Play,92,-32.5,Indirect,,,,23.0,73.0,-40.5
10/13/2024,Team A,Team B,3,16:43,4,5,0,1,Team B,23,Play,69,-38.5,Indirect,,,,8.0,35.0,-26.5
10/13/2024,Team A,Team B,3,16:41,4,5,0,1,Team B,8,Play,29,-23.5,Direct,,,,20.0,53.0,25.5
10/13/2024,Team A,Team B,3,16:40,4,5,0,1,Team B,20,Shot,53,25.5,Slapshot,Blocked,1.0,t,,,
10/13/2024,Team A,Team B,3,16:39,4,5,0,1,Team B,9,Puck Recovery,93,9.5,,,,,,,
10/13/2024,Team A,Team B,3,16:36,4,5,0,1,Team B,9,Play,74,37.5,Direct,,,,20.0,35.0,40.5
10/13/2024,Team A,Team B,3,16:33,4,5,0,1,Team B,20,Play,28,15.5,Direct,,,,9.0,57.0,28.5
10/13/2024,Team A,Team B,3,14:27,5,5,0,1,Team B,40,Penalty Taken,-67,-10.5,Holding,,,,25.0,,
10/13/2024,Team A,Team B,3,14:27,5,4,0,1,Team B,18,Faceoff Win,-69,-21.5,Backhand,,,,12.0,,
10/13/2024,Team A,Team B,3,14:27,5,4,0,1,Team B,3,Puck Recovery,-81,-26.5,,,,,,,
10/13/2024,Team A,Team B,3,14:27,5,4,0,1,Team B,3,Play,-81,-26.5,Indirect,,,,10.0,-92.0,23.5
10/13/2024,Team A,Team B,3,14:25,5,4,0,1,Team B,10,Play,-92,23.5,Direct,,,,4.0,-74.0,24.5
10/13/2024,Team A,Team B,3,14:24,5,4,0,1,Team B,4,Dump In/Out,-72,30.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,14:21,5,4,0,1,Team A,Go,Puck Recovery,86,0.5,,,,,,,
10/13/2024,Team A,Team B,3,14:20,5,4,0,1,Team A,Go,Play,79,-0.5,Indirect,,,,3.0,77.0,-9.5
10/13/2024,Team A,Team B,3,14:14,5,4,0,1,Team A,3,Play,27,-6.5,Indirect,,,,12.0,43.0,-7.5
10/13/2024,Team A,Team B,3,14:11,5,4,0,1,Team A,12,Zone Entry,-26,-23.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,14:10,5,4,0,1,Team A,12,Incomplete Play,-36,-31.5,Indirect,,,,20.0,-93.0,29.5
10/13/2024,Team A,Team B,3,14:08,5,4,0,1,Team B,4,Takeaway,-99,-15.5,,,,,,,
10/13/2024,Team A,Team B,3,14:07,5,4,0,1,Team A,12,Takeaway,-99,-11.5,,,,,,,
10/13/2024,Team A,Team B,3,14:04,5,4,0,1,Team B,3,Puck Recovery,-97,-17.5,,,,,,,
10/13/2024,Team A,Team B,3,14:02,5,4,0,1,Team B,18,Puck Recovery,-73,-38.5,,,,,,,
10/13/2024,Team A,Team B,3,14:02,5,4,0,1,Team B,18,Play,-56,-37.5,Indirect,,,,10.0,0.0,36.5
10/13/2024,Team A,Team B,3,13:57,5,4,0,1,Team B,10,Zone Entry,25,39.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,13:56,5,4,0,1,Team B,10,Dump In/Out,45,23.5,Retained,,,,,,
10/13/2024,Team A,Team B,3,13:54,5,4,0,1,Team B,10,Puck Recovery,98,10.5,,,,,,,
10/13/2024,Team A,Team B,3,13:52,5,4,0,1,Team B,10,Puck Recovery,84,9.5,,,,,,,
10/13/2024,Team A,Team B,3,13:50,5,4,0,1,Team A,24,Puck Recovery,79,7.5,,,,,,,
10/13/2024,Team A,Team B,3,13:47,5,4,0,1,Team A,24,Play,86,-8.5,Indirect,,,,3.0,86.0,-11.5
10/13/2024,Team A,Team B,3,13:42,5,4,0,1,Team A,3,Play,59,-10.5,Direct,,,,25.0,26.0,34.5
10/13/2024,Team A,Team B,3,13:39,5,4,0,1,Team A,25,Dump In/Out,-4,24.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,13:39,5,4,0,1,Team A,25,Zone Entry,-25,3.5,Dumped,,,,27.0,,
10/13/2024,Team A,Team B,3,13:37,5,4,0,1,Team B,Go,Puck Recovery,-91,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,13:36,5,4,0,1,Team B,Go,Play,-97,-0.5,Indirect,,,,27.0,-100.0,-1.5
10/13/2024,Team A,Team B,3,13:35,5,4,0,1,Team B,27,Play,-99,1.5,Indirect,,,,8.0,-98.0,6.5
10/13/2024,Team A,Team B,3,13:33,5,4,0,1,Team B,8,Puck Recovery,-96,26.5,,,,,,,
10/13/2024,Team A,Team B,3,13:27,5,4,0,1,Team B,8,Dump In/Out,13,38.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,13:23,5,4,0,1,Team A,3,Puck Recovery,98,9.5,,,,,,,
10/13/2024,Team A,Team B,3,13:19,5,4,0,1,Team A,3,Play,64,1.5,Direct,,,,14.0,30.0,31.5
10/13/2024,Team A,Team B,3,13:17,5,4,0,1,Team A,14,Play,-3,23.5,Direct,,,,28.0,-14.0,41.5
10/13/2024,Team A,Team B,3,13:16,5,4,0,1,Team A,28,Zone Entry,-25,41.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,13:15,5,4,0,1,Team A,28,Play,-51,35.5,Direct,,,,8.0,-55.0,-1.5
10/13/2024,Team A,Team B,3,13:14,5,4,0,1,Team A,8,Shot,-55,-1.5,Snapshot,Blocked,1.0,t,,,
10/13/2024,Team A,Team B,3,13:13,5,4,0,1,Team A,14,Puck Recovery,-95,-9.5,,,,,,,
10/13/2024,Team A,Team B,3,13:12,5,4,0,1,Team A,14,Play,-95,-23.5,Direct,,,,29.0,-66.0,-38.5
10/13/2024,Team A,Team B,3,13:10,5,4,0,1,Team A,29,Play,-75,-35.5,Indirect,,,,2.0,-30.0,-33.5
10/13/2024,Team A,Team B,3,13:08,5,4,0,1,Team A,2,Incomplete Play,-32,-39.5,Indirect,,,,28.0,-74.0,-33.5
10/13/2024,Team A,Team B,3,13:07,5,4,0,1,Team B,25,Takeaway,-42,-37.5,,,,,,,
10/13/2024,Team A,Team B,3,13:05,5,4,0,1,Team B,25,Incomplete Play,-51,-38.5,Indirect,,,,9.0,42.0,-35.5
10/13/2024,Team A,Team B,3,13:03,5,4,0,1,Team B,25,Zone Entry,25,-37.5,Played,,,,2.0,,
10/13/2024,Team A,Team B,3,13:03,5,4,0,1,Team A,2,Takeaway,38,-40.5,,,,,,,
10/13/2024,Team A,Team B,3,13:01,5,4,0,1,Team A,2,Play,45,-39.5,Indirect,,,,29.0,42.0,-32.5
10/13/2024,Team A,Team B,3,12:59,5,4,0,1,Team A,29,Play,52,-7.5,Direct,,,,28.0,20.0,18.5
10/13/2024,Team A,Team B,3,12:59,5,4,0,1,Team A,28,Play,20,18.5,Direct,,,,14.0,0.0,35.5
10/13/2024,Team A,Team B,3,12:57,5,4,0,1,Team A,14,Dump In/Out,-14,42.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,12:57,5,4,0,1,Team A,14,Zone Entry,-26,41.5,Dumped,,,,4.0,,
10/13/2024,Team A,Team B,3,12:56,5,4,0,1,Team B,4,Puck Recovery,-40,42.5,,,,,,,
10/13/2024,Team A,Team B,3,12:56,5,4,0,1,Team B,4,Incomplete Play,-43,42.5,Indirect,,,,9.0,-30.0,40.5
10/13/2024,Team A,Team B,3,12:55,5,4,0,1,Team A,14,Puck Recovery,-23,41.5,,,,,,,
10/13/2024,Team A,Team B,3,12:53,5,4,0,1,Team A,14,Faceoff Win,-20,22.5,Backhand,,,,18.0,,
10/13/2024,Team A,Team B,3,12:50,5,4,0,1,Team A,2,Puck Recovery,65,18.5,,,,,,,
10/13/2024,Team A,Team B,3,12:46,5,4,0,1,Team A,2,Play,54,5.5,Direct,,,,14.0,23.0,33.5
10/13/2024,Team A,Team B,3,12:44,5,4,0,1,Team A,14,Dump In/Out,-4,25.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,12:44,5,4,0,1,Team A,14,Zone Entry,-26,23.5,Dumped,,,,4.0,,
10/13/2024,Team A,Team B,3,12:41,5,4,0,1,Team B,Go,Puck Recovery,-93,7.5,,,,,,,
10/13/2024,Team A,Team B,3,12:41,5,4,0,1,Team B,Go,Incomplete Play,-93,7.5,Direct,,,,18.0,-80.0,34.5
10/13/2024,Team A,Team B,3,12:39,5,4,0,1,Team A,28,Puck Recovery,-89,36.5,,,,,,,
10/13/2024,Team A,Team B,3,12:37,5,4,0,1,Team B,18,Penalty Taken,-34,33.5,Interference,,,,14.0,,
10/13/2024,Team A,Team B,3,12:37,5,3,0,1,Team A,12,Faceoff Win,-69,-21.5,Backhand,,,,9.0,,
10/13/2024,Team A,Team B,3,12:36,5,3,0,1,Team A,20,Puck Recovery,-84,-22.5,,,,,,,
10/13/2024,Team A,Team B,3,12:36,5,3,0,1,Team A,20,Play,-84,-22.5,Indirect,,,,3.0,-52.0,-38.5
10/13/2024,Team A,Team B,3,12:35,5,3,0,1,Team A,3,Play,-52,-38.5,Direct,,,,25.0,-44.0,22.5
10/13/2024,Team A,Team B,3,12:33,5,3,0,1,Team A,25,Shot,-56,18.5,Wristshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,12:32,5,3,0,1,Team A,24,Puck Recovery,-82,5.5,,,,,,,
10/13/2024,Team A,Team B,3,12:32,5,3,0,1,Team A,24,Shot,-86,8.5,Snapshot,Missed,0.0,f,,,
10/13/2024,Team A,Team B,3,12:31,5,3,0,1,Team A,24,Puck Recovery,-96,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,12:31,5,3,0,1,Team A,24,Incomplete Play,-96,-3.5,Direct,,,,20.0,-84.0,-5.5
10/13/2024,Team A,Team B,3,12:29,5,3,0,1,Team A,24,Puck Recovery,-98,-11.5,,,,,,,
10/13/2024,Team A,Team B,3,12:29,5,3,0,1,Team A,24,Play,-98,-11.5,Direct,,,,12.0,-69.0,-36.5
10/13/2024,Team A,Team B,3,12:26,5,4,0,1,Team A,12,Play,-56,-23.5,Direct,,,,3.0,-33.0,10.5
10/13/2024,Team A,Team B,3,12:25,5,4,0,1,Team A,3,Shot,-33,10.5,Slapshot,On Net,1.0,t,,,
10/13/2024,Team A,Team B,3,12:24,5,4,0,1,Team B,4,Puck Recovery,-72,11.5,,,,,,,
10/13/2024,Team A,Team B,3,12:24,5,4,0,1,Team B,4,Play,-72,11.5,Direct,,,,9.0,-50.0,11.5
10/13/2024,Team A,Team B,3,12:23,5,4,0,1,Team B,9,Incomplete Play,-50,11.5,Direct,,,,40.0,-31.0,3.5
10/13/2024,Team A,Team B,3,12:22,5,4,0,1,Team B,9,Puck Recovery,-36,11.5,,,,,,,
10/13/2024,Team A,Team B,3,12:19,5,4,0,1,Team B,3,Puck Recovery,-27,-6.5,,,,,,,
10/13/2024,Team A,Team B,3,12:18,5,4,0,1,Team B,3,Dump In/Out,-5,-24.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,12:14,5,4,0,1,Team A,3,Puck Recovery,99,-15.5,,,,,,,
10/13/2024,Team A,Team B,3,12:10,5,4,0,1,Team A,3,Play,58,-6.5,Direct,,,,25.0,17.0,31.5
10/13/2024,Team A,Team B,3,12:08,5,4,0,1,Team A,25,Dump In/Out,3,31.5,Retained,,,,,,
10/13/2024,Team A,Team B,3,12:08,5,4,0,1,Team A,25,Zone Entry,-26,39.5,Dumped,,,,4.0,,
10/13/2024,Team A,Team B,3,12:06,5,4,0,1,Team A,12,Puck Recovery,-75,-40.5,,,,,,,
